ID;SEX;CHILD_BOOL;REALTY_BOOL;HAVE_ACCOUNT_BOOL;EMAIL_BOOL;DCI;PROFIT_FAMILY;UCI;FOREIGN_PASSPORT_BOOL;SIML;EDUCATION;TRANSPORT_AMOUNT;target;sample
1248;1;1;0;1;1;29000;29000;0;1;31;3;1;;Test
1251;0;1;1;0;0;25363;25363;0;0;64;2;0;;Test
1254;1;1;1;0;0;44909,1406;60000;0;0;132;6;0;;Test
1255;1;0;0;0;0;9712,0303;16700;0;0;8;6;0;;Test
1258;1;0;0;0;1;13787,7305;13787,7305;0;0;140;6;0;;Test
1260;0;1;1;0;0;8667,3496;16667,3496;0;0;215;5;0;;Test
1261;1;1;1;0;0;22205,75;37000;5000;0;79;3;0;;Test
1262;0;1;1;0;0;12912,04;20000;0;0;55;5;1;;Test
1266;0;1;0;0;0;7780,7002;30000;2500;0;15;5;0;;Test
1268;0;0;0;0;0;46219,9883;46219,9883;0;0;74;3;0;;Test
1269;0;0;1;0;0;12917,4102;32917,4102;0;0;122;6;0;;Test
1274;1;1;1;0;0;9350,2998;40000;10000;0;19;6;0;;Test
1276;0;0;1;0;1;8004;8004;0;0;9;3;0;;Test
1286;0;1;1;0;0;19695,5;60000;0;0;12;5;0;;Test
1287;1;1;0;0;0;24865,3496;30000;0;0;211;6;1;;Test
1290;0;1;0;0;0;13505,2695;33505,2695;0;0;56;5;0;;Test
1291;1;1;0;0;0;21222,8594;36000;0;0;94;5;0;;Test
1299;0;0;1;0;0;8210,9199;40000;5000;0;15;3;0;;Test
1301;1;1;0;0;0;27238,1094;38000;0;0;32;3;0;;Test
1303;0;0;1;0;0;35067,1914;26000;0;0;204;3;0;;Test
1305;0;0;1;0;1;12784,0596;15000;0;0;62;3;0;;Test
1308;0;0;0;0;1;40640,4805;40640,4805;0;1;8;3;0;;Test
1314;1;1;0;1;1;0;40000;0;1;0;5;0;;Test
1316;0;1;1;0;1;19870,3809;54900;0;0;46;3;0;;Test
1322;1;1;0;0;0;11665,0498;36000;15000;0;25;7;0;;Test
1326;1;1;1;0;0;44901,7305;100000;0;0;48;3;0;;Test
1330;0;1;0;0;0;11063,2305;47000;0;0;10;6;0;;Test
1331;0;1;1;0;0;65353,8086;65353,8086;0;0;224;3;0;;Test
1336;0;1;1;0;0;4166,3999;12000;0;0;237;6;0;;Test
1337;1;1;1;0;0;41738,9883;60000;0;1;17;3;1;;Test
1342;1;1;1;1;0;0;30000;0;0;0;6;0;;Test
1346;0;0;1;0;1;30883,6602;30883,6602;0;1;67;3;0;;Test
1347;0;1;1;0;0;14978,6602;14978,6602;0;0;18;6;0;;Test
1362;1;1;1;0;0;37875,4414;60000;0;1;25;3;1;;Test
1367;0;1;1;1;0;0;16858;0;0;88;5;0;;Test
1373;0;1;0;0;0;7157,1699;37157,3281;30000;0;64;5;0;;Test
1374;1;0;0;1;0;0;15300;6000;0;0;6;1;;Test
1375;1;0;1;0;1;56407,5195;96407,5234;0;0;76;2;1;;Test
1377;0;1;0;0;0;20001,9707;37001,9688;0;0;128;3;1;;Test
1378;1;1;0;1;0;0;45000;0;0;120;3;1;;Test
1379;1;0;0;1;0;0;13000;0;0;0;5;0;;Test
1382;0;0;0;0;0;13719;40000;7000;0;252;5;0;;Test
1388;1;1;1;0;0;23363,2109;33000;0;0;12;3;0;;Test
1393;0;0;0;0;1;29143,4395;29143,4395;0;1;104;3;1;;Test
1397;1;1;1;0;1;61052;111052;0;1;56;3;0;;Test
1409;0;0;0;0;0;32140,7402;70000;30000;0;65;3;0;;Test
1411;1;1;1;0;1;24769,4609;45000;5000;0;44;5;0;;Test
1415;0;1;1;0;0;13481,5596;25000;10000;0;66;5;0;;Test
1421;0;1;1;0;1;18009;55000;5000;0;20;5;0;;Test
1424;1;1;1;0;0;9289,4697;18000;3000;0;61;3;1;;Test
1426;0;1;1;0;0;27005,7891;27005,7891;0;1;60;5;0;;Test
1438;0;1;0;0;0;10260,3799;10260,3799;0;0;79;5;0;;Test
1442;0;1;1;0;0;14448,7002;14448,7002;0;0;188;3;0;;Test
1444;1;0;0;0;0;23582,9102;20000;0;0;46;5;1;;Test
1447;1;1;1;0;1;140741,7031;140741,7031;0;1;43;3;0;;Test
1450;1;1;1;0;0;17486,1504;30000;0;0;60;5;0;;Test
1451;0;1;1;0;1;14048,1396;14048,1396;0;0;81;6;0;;Test
1454;0;0;1;0;0;20621,8496;100000;22500;0;45;3;0;;Test
1456;0;0;0;0;0;15920,7402;15900;0;0;192;3;0;;Test
1466;1;1;1;0;0;13772,5;28000;0;0;98;5;0;;Test
1467;1;1;0;0;1;62890,3789;62890,3789;0;0;48;5;0;;Test
1474;0;1;1;0;0;10161,9805;14131,9805;4000;0;32;3;0;;Test
1475;1;0;1;0;0;13340,9199;40000;0;1;60;3;1;;Test
1477;1;0;0;0;0;10005;15005;5000;0;37;3;1;;Test
1478;0;1;1;0;1;22366,3809;22366;0;1;59;3;1;;Test
1482;0;1;0;0;1;9389,1602;25389,1602;16000;0;21;3;0;;Test
1485;1;1;1;0;0;9846,7305;24000;0;1;51;6;2;;Test
1486;0;1;0;0;1;14677,3203;14677,3203;0;0;32;3;0;;Test
1488;1;1;0;0;0;13196,4199;25196,4199;0;0;50;3;0;;Test
1489;1;1;1;0;0;13333,4697;33333,4688;20000;1;19;5;1;;Test
1499;0;0;0;0;1;40231,4297;40231,4297;0;0;41;3;0;;Test
1500;0;0;1;0;1;4986,6299;5750;0;1;28;3;0;;Test
1501;0;0;1;0;1;16617;80000;10000;1;155;3;1;;Test
1503;1;0;0;0;1;15843,3604;30843,3594;15000;1;18;3;1;;Test
1505;0;0;0;0;0;10505,25;10505,25;0;0;11;5;1;;Test
1511;0;1;0;0;0;14137,75;25000;5000;0;42;5;0;;Test
1512;0;1;1;0;0;10845,8301;41800;0;0;83;5;0;;Test
1513;1;0;0;0;1;8517,1602;13517,1602;5000;0;38;3;0;;Test
1522;1;0;0;0;0;100940,0938;136023;0;0;21;3;0;;Test
1525;0;1;0;0;1;33369,4414;88500;11000;0;15;3;0;;Test
1537;1;0;0;0;1;27005,9707;100005,9688;10000;0;37;5;0;;Test
1539;1;1;1;0;1;25000,3203;105000,3203;50000;1;56;3;1;;Test
1541;0;0;0;0;0;17400;17400;0;0;85;3;0;;Test
1542;0;1;0;0;0;16629,4707;47000;0;0;12;3;0;;Test
1554;1;1;0;0;1;40194;70000;10000;1;18;3;0;;Test
1557;0;1;0;0;0;8000,2998;23000;0;0;63;5;0;;Test
1561;0;1;0;0;1;45197,4219;67951,0703;16000;1;63;3;0;;Test
1563;0;1;1;0;0;242863;242863;0;1;219;3;1;;Test
1564;0;1;1;0;0;4785;14350;10000;0;58;6;0;;Test
1565;0;0;0;0;0;15859,7803;36000;0;0;69;5;0;;Test
1575;1;1;0;0;1;23046,1309;53046,1289;0;0;69;3;1;;Test
1577;0;0;1;0;0;6960;25000;5000;0;201;6;0;;Test
1578;1;0;0;0;1;96968,9531;156968;0;0;31;3;0;;Test
1579;0;1;1;0;0;17046,4609;40000;0;0;184;5;0;;Test
1582;0;1;1;0;0;24389,5;45000;0;0;6;3;0;;Test
1585;0;0;0;0;1;8297,9199;8000;0;0;13;4;0;;Test
1586;0;0;0;0;0;14539,21;36000;0;0;9;3;0;;Test
1592;1;0;1;0;0;43191,1719;80000;0;0;48;5;2;;Test
1594;0;1;0;0;0;13184,4404;33184,4414;0;1;21;3;0;;Test
1595;1;0;1;0;0;30817,7207;39000;0;1;76;3;1;;Test
1604;0;1;0;0;0;9836;15836;6000;0;18;6;0;;Test
1612;1;0;0;0;1;10440;27440;17000;0;36;6;0;;Test
1615;0;1;1;0;1;4002;29002;25000;1;19;3;0;;Test
1616;0;1;0;0;0;4898,73;39000;10000;0;66;6;0;;Test
1618;1;0;0;1;1;6627,6201;6627,6201;0;0;0;4;0;;Test
1629;1;1;0;0;0;7176,1499;23176,1504;12000;0;50;6;1;;Test
1630;0;1;1;0;1;24770,1992;28000;2700;0;48;3;1;;Test
1631;1;1;0;0;1;13195;17000;0;0;47;5;0;;Test
1637;0;1;1;0;0;12748,9502;25000;0;0;207;5;0;;Test
1641;1;1;1;0;0;16271,5303;30000;3000;0;17;5;0;;Test
1645;0;1;1;0;0;8700;38700;10000;0;43;5;0;;Test
1652;0;0;1;0;0;21580,8809;21580,8809;0;0;14;2;0;;Test
1654;0;1;1;0;1;10350,1201;38350,1211;0;0;28;5;0;;Test
1658;1;1;1;1;0;0;35000;0;0;0;5;0;;Test
1659;0;1;1;0;0;6378,3301;10378,3301;4000;0;192;5;0;;Test
1660;1;1;1;0;0;11377,0801;23000;0;0;60;3;0;;Test
1662;0;1;1;0;0;4292,8999;16000;5000;0;60;5;0;;Test
1663;1;1;1;0;1;12746,8496;75000;0;0;32;3;1;;Test
1664;0;0;1;0;0;12974,9805;12974,9805;0;0;81;5;0;;Test
1665;0;1;0;0;0;56864,2695;86864,2734;0;1;54;3;0;;Test
1669;0;0;0;0;0;12741,4404;12741,4404;0;0;114;3;0;;Test
1670;0;1;1;0;1;12514,5801;12514,5801;0;0;48;5;0;;Test
1672;0;0;0;0;0;3500;3500;0;0;0;4;0;;Test
1677;0;1;1;0;0;48844,9883;48844,9883;0;1;240;5;0;;Test
1681;0;0;1;0;0;29938,9004;29000;0;0;43;4;1;;Test
1682;0;1;0;0;0;10101;25101;15000;0;43;5;1;;Test
1683;1;0;1;0;0;25104,2305;25104,2305;0;1;50;3;1;;Test
1687;1;0;0;0;1;14190,8604;16000;0;0;15;5;0;;Test
1692;1;1;0;0;0;4233,9399;4233,9399;0;0;71;5;0;;Test
1703;1;1;1;1;0;0;22500;10000;0;0;6;1;;Test
1707;1;1;0;0;0;11211,3701;21211,3691;10000;0;98;4;0;;Test
1708;0;0;1;0;0;10110,75;25110,75;0;0;34;5;0;;Test
1714;0;0;1;0;0;39366,7695;39366,7695;0;0;32;2;1;;Test
1718;0;1;0;0;0;21628,8906;100000;15000;0;18;5;0;;Test
1725;0;0;0;0;0;8223,2998;14223,3096;0;0;92;5;0;;Test
1726;1;1;1;0;0;26364,6406;42364,6406;16000;0;16;3;0;;Test
1730;0;1;0;0;0;7019,9399;17019,9395;10000;0;169;5;0;;Test
1731;1;1;0;0;0;22762,6094;40000;0;0;22;3;0;;Test
1738;1;1;1;0;0;19098,5293;57000;28000;0;9;5;1;;Test
1740;1;1;0;0;0;10440;30440;0;0;23;5;0;;Test
1742;1;0;1;0;0;8772,5;30000;10000;0;138;5;0;;Test
1746;0;0;0;0;0;11691,6797;11691,6797;0;0;36;5;0;;Test
1748;0;1;0;0;0;8464,04;8464,04;0;0;39;6;0;;Test
1749;1;1;1;1;0;0;22000;0;0;0;6;0;;Test
1750;0;1;1;0;1;30121,2305;30121,2305;0;1;52;2;0;;Test
1754;0;1;1;0;0;11581,0498;30000;19000;0;218;5;0;;Test
1762;0;0;0;0;1;18676,3203;18676,3203;0;1;44;3;0;;Test
1765;0;0;1;0;1;5220;66220;61000;1;132;3;0;;Test
1769;1;0;0;1;0;0;14935,2002;0;0;0;5;0;;Test
1771;0;0;1;0;0;12932,9297;27600;0;0;9;5;0;;Test
1772;1;0;0;0;0;12760;15000;0;0;24;5;0;;Test
1773;0;0;1;0;1;27170,0703;27000;0;0;224;3;1;;Test
1774;1;1;1;0;0;65801,4609;80801,4609;10000;0;119;3;0;;Test
1782;0;1;1;0;1;11735,6504;100000;41500;1;64;3;0;;Test
1783;1;1;0;0;1;88834,0469;103500;0;0;34;3;1;;Test
1784;0;0;1;0;0;6247,2998;28000;3000;0;15;6;0;;Test
1788;0;0;0;0;0;10303,2598;12500;0;0;21;6;0;;Test
1794;0;1;1;0;0;30159,3203;78000;0;0;93;3;0;;Test
1795;1;1;1;0;0;7583,3301;60000;25000;0;90;3;1;;Test
1803;0;0;1;0;0;4967,7002;9967,7002;5000;1;25;5;0;;Test
1808;1;0;1;0;0;15660;15500;0;0;19;6;0;;Test
1809;0;0;0;0;0;21765,5605;21765,5605;0;1;45;3;0;;Test
1818;1;1;0;1;0;36601,0781;71601,0781;0;0;6;6;0;;Test
1823;0;1;0;0;0;4618,5498;6618,5498;2000;0;14;5;0;;Test
1824;1;0;1;0;0;13360,0801;13360,0801;0;0;13;5;0;;Test
1828;0;0;0;0;0;10440;10440;0;0;12;5;0;;Test
1829;0;0;1;0;0;19837,6406;19837,6406;0;0;84;3;0;;Test
1830;1;1;0;0;1;26100;26100;0;0;17;3;0;;Test
1831;0;1;1;1;0;16067,0195;23000;7000;0;146;6;0;;Test
1835;1;0;1;0;0;31248,9004;64000;0;0;17;3;1;;Test
1839;0;1;0;0;0;7743,3301;30000;0;0;17;5;0;;Test
1840;1;1;1;0;1;27840;32000;0;1;55;6;0;;Test
1842;0;0;0;0;0;31581;31000;0;0;12;3;0;;Test
1847;1;1;0;0;0;66080,8203;66080,8203;0;0;93;6;1;;Test
1849;1;0;0;0;0;9787,5;14787,5;5000;0;6;3;0;;Test
1853;1;0;0;0;0;21112,3691;21112,3691;0;1;7;3;0;;Test
1862;1;1;0;0;0;15660;20000;0;0;9;5;1;;Test
1863;1;0;0;0;0;5088,1602;29088,1602;24000;0;9;5;1;;Test
1866;1;0;0;0;0;19311;19311;0;0;41;3;1;;Test
1871;0;1;1;0;0;18556;18556;0;1;54;3;0;;Test
1872;0;0;0;0;1;20368,5;30000;0;0;168;3;0;;Test
1878;0;0;0;0;0;20047,9707;16720;0;0;10;3;0;;Test
1880;0;0;0;0;0;10483,8896;10483,8896;0;0;244;5;0;;Test
1882;0;1;1;0;0;21585,5703;36000;10000;0;6;5;1;;Test
1885;1;1;0;0;0;209514,5781;200000;0;1;114;5;0;;Test
1886;0;0;0;0;1;11329,6299;18000;0;0;14;4;0;;Test
1887;1;1;0;0;1;11595,6504;35000;0;0;21;3;0;;Test
1888;1;1;1;0;0;30887,6602;40000;9113;0;21;3;0;;Test
1891;1;0;0;0;1;32108,9199;32108,9199;0;0;15;4;0;;Test
1893;0;1;0;0;1;19557,5293;19557,5293;0;0;90;3;0;;Test
1897;0;1;1;0;1;27144;61000;30000;1;23;6;0;;Test
1898;1;0;0;0;1;428363,5;778363,5;300000;1;66;4;1;;Test
1899;1;0;0;0;0;20510,25;20510;0;1;18;6;1;;Test
1901;0;1;0;0;0;24714,0898;30000;0;0;16;5;1;;Test
1902;1;0;1;0;0;35961,4609;70961,4609;35000;1;120;3;1;;Test
1904;1;1;0;0;0;22094,9004;127095;25000;0;35;3;1;;Test
1905;1;1;1;0;1;10962;80000;40000;1;73;3;1;;Test
1909;1;0;0;0;0;8089,3799;15089,3799;7000;1;6;3;0;;Test
1911;1;1;1;0;1;141078,8438;341078,8438;200000;1;15;3;1;;Test
1913;0;0;0;0;1;17735;17735;0;0;14;3;1;;Test
1914;1;1;1;0;0;24850;24850;0;0;168;6;1;;Test
1920;0;1;1;0;1;20009,8594;52999,8008;0;0;24;3;0;;Test
1921;0;1;1;0;1;47235,1406;47235,1406;0;0;79;3;0;;Test
1923;1;0;0;0;0;7653,9502;14000;0;0;60;5;1;;Test
1926;0;0;0;0;1;18941,2109;21941,2109;3000;0;48;4;0;;Test
1928;0;0;0;0;0;11124,5098;15300;0;0;60;6;0;;Test
1930;1;1;1;1;0;0;30000;0;0;43;5;0;;Test
1937;0;1;0;0;0;9582,8799;19582,8809;0;0;43;5;1;;Test
1943;0;1;1;0;0;12464,2197;25000;0;0;73;5;0;;Test
1944;0;1;0;0;0;15660;50000;0;1;27;3;0;;Test
1947;0;0;0;0;0;1265;1265;0;0;0;5;0;;Test
1950;1;1;1;0;0;23163,5098;55000;10000;0;42;3;1;;Test
1955;1;0;1;0;0;17400;17400;0;0;4;4;0;;Test
1956;1;0;1;0;1;156600;180000;0;1;23;3;0;;Test
1961;0;0;1;0;1;17400;50000;0;0;26;3;0;;Test
1966;0;1;0;0;0;11745,5;11745,5;0;0;111;6;0;;Test
1967;1;1;0;0;0;27150;29000;0;0;6;6;0;;Test
1968;0;0;0;0;1;5400;7400;2000;0;51;4;0;;Test
1973;0;0;0;0;0;10440;20000;9560;1;19;5;0;;Test
1974;1;1;1;0;0;6990;41990;20000;1;24;5;1;;Test
1976;0;1;1;0;1;13050;38000;0;0;6;4;0;;Test
1978;0;1;0;0;0;10711,8203;51000;0;0;40;5;0;;Test
1979;1;0;1;0;1;5800,23;50000;30000;0;42;3;1;;Test
1981;1;1;1;0;1;116857,7188;160000;0;1;9;2;0;;Test
1983;0;1;0;0;1;25976,2598;60000;0;1;11;3;1;;Test
1999;0;0;0;0;0;10264,9004;40000;0;0;16;3;0;;Test
2006;0;1;0;1;0;14724,9502;14724,9502;0;0;16;5;0;;Test
2008;0;0;0;0;0;6782,7402;6782,7402;0;0;16;6;0;;Test
2010;1;1;1;0;0;26788,7207;36788,7188;0;0;184;5;0;;Test
2011;0;0;0;0;0;17400;57400;0;0;72;5;0;;Test
2012;0;0;1;0;1;11045,3701;60000;0;1;38;5;0;;Test
2013;0;1;1;0;0;24533,1699;24533,1699;0;0;23;5;1;;Test
2014;0;0;1;1;1;0;50900;35000;0;0;4;0;;Test
2018;0;1;1;0;0;19410,7305;70000;0;1;6;5;0;;Test
2022;1;0;1;0;0;51891,5898;100000;0;1;24;2;0;;Test
2023;0;0;0;0;0;6488,6602;12488,6602;6000;0;0;4;0;;Test
2028;1;0;0;0;0;3300;3300;0;0;37;4;0;;Test
2029;1;0;1;0;1;22718,4004;22217;4817;0;13;5;0;;Test
2045;0;0;1;0;0;17039,3008;17039,3008;0;0;25;4;1;;Test
2046;1;1;0;0;0;11804,5195;11804,5195;0;0;118;5;0;;Test
2048;1;0;0;1;1;0;55000;40000;0;0;5;0;;Test
2056;0;1;1;0;0;9830,1504;15000;0;0;90;5;0;;Test
2058;0;1;0;1;0;0;30000;0;0;0;5;0;;Test
2061;0;0;0;0;0;1500;1500;0;0;60;4;0;;Test
2062;0;1;0;0;0;20697,6504;17000;0;0;112;3;0;;Test
2068;0;0;0;0;0;8903,1396;18903,1406;0;0;48;6;0;;Test
2069;0;1;0;0;0;13016,3496;33000;0;0;11;3;0;;Test
2071;0;1;1;0;0;29892,1895;30000;0;1;41;3;0;;Test
2077;0;0;0;0;1;21750;25000;0;1;46;3;0;;Test
2083;0;0;0;0;0;7036,3799;37000;0;0;91;5;0;;Test
2085;0;1;1;0;0;63838,8008;150000;0;1;120;5;1;;Test
2086;0;1;1;0;0;12496,1904;30000;0;0;102;5;0;;Test
2087;1;1;1;0;0;12234,2002;27234,1992;0;0;44;5;0;;Test
2089;1;1;1;0;0;16402,7598;30000;0;0;108;5;0;;Test
2090;0;0;0;0;0;4785;4785;0;0;17;5;0;;Test
2093;1;1;0;0;0;25453,1191;30453,1191;5000;0;35;5;0;;Test
2099;1;0;0;0;1;31023,0605;70000;0;0;18;3;1;;Test
2102;1;0;0;0;0;12734,6699;20000;0;0;80;5;0;;Test
2103;0;1;1;0;1;30260,8691;30260,8691;0;0;35;3;1;;Test
2105;0;1;1;0;0;14790;64790;0;1;56;4;0;;Test
2110;0;1;0;0;0;20559,2402;30559,2402;0;1;28;3;0;;Test
2112;0;0;1;0;1;28911,9199;28911,9199;0;1;29;4;0;;Test
2119;0;1;1;0;0;15724,5801;31724,5801;0;1;47;5;0;;Test
2125;1;1;1;0;0;87000;200000;0;1;141;3;0;;Test
2126;0;0;0;0;1;22161,2207;22161,2207;0;1;72;5;0;;Test
2128;1;1;0;0;0;26100;40000;0;0;23;3;1;;Test
2130;1;0;0;0;1;10440;60000;25000;0;26;6;0;;Test
2132;1;1;1;0;0;30390,2598;51390,2617;11000;0;53;3;0;;Test
2133;0;1;0;0;0;2068,28;21000;8274,8896;0;12;4;0;;Test
2146;0;0;0;0;0;1200;12150;10950;0;0;4;0;;Test
2147;0;1;0;0;0;3408,47;35408,4688;0;0;8;6;1;;Test
2149;0;1;0;0;0;33342,1602;92134,3125;0;0;60;3;0;;Test
2153;1;0;0;0;0;14048,3604;14048,7998;0;0;10;4;1;;Test
2154;1;1;1;0;0;6983,8799;23000;15000;1;46;5;0;;Test
2155;0;1;1;1;0;23226,2402;45000;0;0;36;3;0;;Test
2158;1;0;0;0;0;12006;12000;0;0;8;3;0;;Test
2160;1;0;0;0;0;6500;6500;0;0;12;4;0;;Test
